timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,casual,registered
21/09/2016 6:00,856.00,15,15,88,7,1,0,0,2,0,6
21/09/2016 7:00,2822.00,15,15,88,6,1,0,0,2,2,5
21/09/2016 8:00,5188.00,16,16,85.5,8,1,0,0,2,3,45
21/09/2016 9:00,2518.00,16.5,16.5,85.5,8,2,0,0,2,4,163
21/09/2016 10:00,1336.00,18.5,18.5,73,6.5,1,0,0,2,13,343
21/09/2016 11:00,1304.00,21,21,57,11,2,0,0,2,32,640
21/09/2016 12:00,1678.00,21.5,21.5,55,12,2,0,0,2,27,266
21/09/2016 13:00,1770.00,22.5,22,47,12,2,0,0,2,30,130
21/09/2016 14:00,1653.00,22,22,51.5,14,2,0,0,2,36,115
21/09/2016 15:00,1819.00,22.5,22.5,50,16,2,0,0,2,16,72
21/09/2016 16:00,2492.00,22,21,47,18,2,0,0,2,17,97
21/09/2016 17:00,4720.00,21,21,50,13,1,0,0,2,27,116
21/09/2016 18:00,4615.00,20,20,53,14,1,0,0,2,1,35
21/09/2016 19:00,2580.00,19,19,60,9,1,0,0,2,19,122
21/09/2016 20:00,1473.00,18,18,66,8,1,0,0,2,36,302
21/09/2016 21:00,1109.00,17,17,73,7,1,0,0,2,19,262
21/09/2016 22:00,928.00,16,16,77,9,1,0,0,2,22,302
21/09/2016 23:00,583.00,16,16,77,5.5,1,0,0,2,19,271
22/09/2016 0:00,325.00,16.5,16.5,80,5.5,1,0,0,2,21,186
22/09/2016 1:00,172.00,16,16,80,6.5,3,0,0,2,14,137
22/09/2016 2:00,151.00,16,16,77,6,3,0,0,2,11,67
22/09/2016 3:00,89.00,16,16,80,6.5,1,0,0,2,3,23
22/09/2016 4:00,80.00,16,16,77,6,2,0,0,2,0,12
22/09/2016 5:00,166.00,16,16,83,8,2,0,0,2,0,3
22/09/2016 6:00,837.00,16,16,83,10,3,0,0,2,1,4
22/09/2016 7:00,2718.00,16,16,80,11,2,0,0,2,0,10
22/09/2016 8:00,4992.00,16,16,74.5,13,2,0,0,2,2,54
22/09/2016 9:00,2511.00,17,17,68,13,1,0,0,2,6,166
22/09/2016 10:00,1339.00,18.5,18.5,62,14,2,0,0,2,16,529
22/09/2016 11:00,1333.00,19,19,60,16,2,0,0,2,39,758
22/09/2016 12:00,1680.00,20,20,56,17,3,0,0,2,26,336
22/09/2016 13:00,1637.00,19,19,62,16,3,0,0,2,23,169
22/09/2016 14:00,1220.00,19,19,64,17,3,0,0,2,44,203
22/09/2016 15:00,1563.00,19,19,73,11,3,0,0,2,53,260
22/09/2016 16:00,2332.00,19,19,70.5,14,2,0,0,2,55,234
22/09/2016 17:00,4293.00,20,20,64,16,2,0,0,2,59,227
22/09/2016 18:00,4195.00,19,19,68,15,2,0,0,2,57,254
22/09/2016 19:00,2438.00,18,18,73,10,2,0,0,2,69,397
22/09/2016 20:00,1430.00,17,17,77,10,1,0,0,2,74,812
22/09/2016 21:00,1075.00,16.5,16.5,80,12,1,0,0,2,85,807
22/09/2016 22:00,860.00,16.5,16.5,61,12,2,0,0,2,72,539
22/09/2016 23:00,607.00,16,16,59,13,3,0,0,2,31,378
23/09/2016 0:00,340.00,16,16,59,12,4,0,0,2,25,324
23/09/2016 1:00,200.00,14.5,14.5,61,7,3,0,0,2,31,198
23/09/2016 2:00,134.00,14,14,72,9,3,0,0,2,17,106
23/09/2016 3:00,97.00,13,13,77,9,2,0,0,2,12,46
23/09/2016 4:00,74.00,13,13,77,8,1,0,0,2,4,14
23/09/2016 5:00,148.00,12,12,82,7,1,0,0,2,2,9
23/09/2016 6:00,695.00,12,12,79.5,10,1,0,0,2,0,6
23/09/2016 7:00,2325.00,12,12,77,9,1,0,0,2,0,6
23/09/2016 8:00,4533.00,13.5,13.5,69.5,10,1,0,0,2,4,52
23/09/2016 9:00,2476.00,14.5,14.5,65,10,1,0,0,2,9,161
23/09/2016 10:00,1431.00,16.5,16.5,53.5,12,1,0,0,2,20,514
23/09/2016 11:00,1548.00,17.5,17.5,49,10,1,0,0,2,44,746
23/09/2016 12:00,1845.00,18.5,18.5,43,8,1,0,0,2,25,330
23/09/2016 13:00,1950.00,20,20,39,10,1,0,0,2,33,157
23/09/2016 14:00,1962.00,20,20,38,10,1,0,0,2,37,206
23/09/2016 15:00,2069.00,20,20,38,12,1,0,0,2,57,233
23/09/2016 16:00,2756.00,19,19,43,15,1,0,0,2,68,268
23/09/2016 17:00,4474.00,19,19,43,15,1,0,0,2,76,222
23/09/2016 18:00,3637.00,18,18,46,15,1,0,0,2,60,231
23/09/2016 19:00,2064.00,16.5,16.5,52,12,1,0,0,2,72,385
23/09/2016 20:00,1235.00,15.5,15.5,59,12,1,0,0,2,91,885
23/09/2016 21:00,964.00,14.5,14.5,65,12,1,0,0,2,119,781
23/09/2016 22:00,851.00,14,14,67,9,1,0,0,2,69,534
23/09/2016 23:00,720.00,14,14,72,6,1,0,0,2,57,360
24/09/2016 0:00,566.00,14,14,74.5,8,1,0,1,2,28,246
24/09/2016 1:00,434.00,14,14,77,7,1,0,1,2,35,252
24/09/2016 2:00,342.00,14.5,14.5,74.5,6.5,2,0,1,2,17,137
24/09/2016 3:00,226.00,15.5,15.5,74.5,14,1,0,1,2,13,53
24/09/2016 4:00,152.00,16.5,16.5,75,12,1,0,1,2,11,38
24/09/2016 5:00,120.00,16,16,77,14,1,0,1,2,6,8
24/09/2016 6:00,174.00,16,16,77,13,1,0,1,2,1,11
24/09/2016 7:00,354.00,16,16,77,9,1,0,1,2,1,9
24/09/2016 8:00,718.00,17,17,77,11,1,0,1,2,2,47
24/09/2016 9:00,1275.00,19,19,64,17,1,0,1,2,19,146
24/09/2016 10:00,1737.00,20,20,60,19,1,0,1,2,35,468
24/09/2016 11:00,2397.00,21,21,53,22,1,0,1,2,31,726
24/09/2016 12:00,2994.00,22,21,45.5,24,1,0,1,2,35,348
24/09/2016 13:00,3379.00,23,22,41,24,1,0,1,2,44,181
24/09/2016 14:00,3394.00,22,21,44,28,1,0,1,2,79,242
24/09/2016 15:00,3434.00,22,21,47,22,1,0,1,2,84,305
24/09/2016 16:00,3216.00,21,21,50,20.5,1,0,1,2,105,316
24/09/2016 17:00,3139.00,21,21,50,13,1,0,1,2,113,299
24/09/2016 18:00,2329.00,20.5,20.5,56.5,15,1,0,1,2,90,333
24/09/2016 19:00,1656.00,20,20,60,13,1,0,1,2,103,464
24/09/2016 20:00,1179.00,20,20,56,14,1,0,1,2,107,739
24/09/2016 21:00,822.00,20,20,60,15,1,0,1,2,106,699
24/09/2016 22:00,902.00,20,20,60,17,1,0,1,2,95,493
24/09/2016 23:00,847.00,20,20,58,20,1,0,1,2,54,315
25/09/2016 0:00,726.00,20,20,56,19.5,1,0,1,2,46,266
25/09/2016 1:00,563.00,19.5,19.5,58,20.5,1,0,1,2,47,248
25/09/2016 2:00,451.00,19,19,62,19.5,1,0,1,2,23,163
25/09/2016 3:00,302.00,19,19,64,18.5,1,0,1,2,32,140
25/09/2016 4:00,150.00,19,19,68,17,1,0,1,2,18,106
25/09/2016 5:00,119.00,19,19,70.5,17,2,0,1,2,10,73
25/09/2016 6:00,98.00,16.5,16.5,83,16.5,7,0,1,2,6,39
25/09/2016 7:00,201.00,16,16,85.5,17.5,7,0,1,2,5,10
25/09/2016 8:00,397.00,16.5,16.5,83,21,3,0,1,2,2,15
25/09/2016 9:00,857.00,16,16,80,19.5,2,0,1,2,6,35
25/09/2016 10:00,1401.00,17,17,73,22,2,0,1,2,7,70
25/09/2016 11:00,1952.00,17.5,17.5,64,25,2,0,1,2,21,197
25/09/2016 12:00,2389.00,18.5,18.5,54,25,2,0,1,2,88,289
25/09/2016 13:00,2716.00,19.5,19.5,47.5,28.5,2,0,1,2,124,350
25/09/2016 14:00,2864.00,20,20,44.5,29,2,0,1,2,189,437
25/09/2016 15:00,2901.00,20,20,41.5,28,1,0,1,2,228,460
25/09/2016 16:00,2751.00,19.5,19.5,46,26,1,0,1,2,273,434
25/09/2016 17:00,2675.00,18,18,52,24,2,0,1,2,250,404
25/09/2016 18:00,2295.00,17,17,52,20,2,0,1,2,307,443
25/09/2016 19:00,1407.00,17,17,52,17,1,0,1,2,253,427
25/09/2016 20:00,958.00,16,16,57,16,1,0,1,2,195,451
25/09/2016 21:00,595.00,15.5,15.5,61,11,1,0,1,2,171,427
25/09/2016 22:00,515.00,14.5,14.5,67.5,11,1,0,1,2,99,308
25/09/2016 23:00,380.00,14,14,72,8,1,0,1,2,76,249
26/09/2016 0:00,214.00,14,14,72,9,1,0,0,2,59,202
26/09/2016 1:00,106.00,13,13,77,9,1,0,0,2,59,180
26/09/2016 2:00,70.00,13,13,77,7,1,0,0,2,34,137
26/09/2016 3:00,50.00,13,13,77,8,1,0,0,2,34,146
26/09/2016 4:00,47.00,13,13,77,8,1,0,0,2,23,119
26/09/2016 5:00,157.00,13,13,77,7.5,1,0,0,2,18,77
26/09/2016 6:00,785.00,13,13,77,8,1,0,0,2,13,41
26/09/2016 7:00,2421.00,14,14,74.5,6.5,2,0,0,2,1,9
26/09/2016 8:00,4525.00,14.5,14.5,74.5,8.5,2,0,0,2,1,5
26/09/2016 9:00,2342.00,15.5,15.5,70,12,2,0,0,2,5,11
26/09/2016 10:00,1134.00,16,16,68,10,2,0,0,2,9,48
26/09/2016 11:00,1146.00,17,17,64,12,2,0,0,2,38,137
26/09/2016 12:00,1384.00,16.5,16.5,68,10,2,0,0,2,71,205
26/09/2016 13:00,1267.00,18,18,60,16,2,0,0,2,138,351
26/09/2016 14:00,1305.00,18,18,56,19,2,0,0,2,186,384
26/09/2016 15:00,1556.00,19,19,49,16,2,0,0,2,250,526
26/09/2016 16:00,2125.00,18.5,18.5,50.5,17,2,0,0,2,257,445
26/09/2016 17:00,4338.00,18.5,18.5,54,16,2,0,0,2,266,400
26/09/2016 18:00,4346.00,17.5,17.5,62,15,2,0,0,2,265,375
26/09/2016 19:00,2254.00,16.5,16.5,66,8,1,0,0,2,254,437
26/09/2016 20:00,1294.00,16,16,72,9,1,0,0,2,227,496
26/09/2016 21:00,873.00,14.5,14.5,77,7,1,0,0,2,135,405
26/09/2016 22:00,657.00,14,14,77,6,1,0,0,2,82,331
26/09/2016 23:00,378.00,13,13,82,7,1,0,0,2,60,192
27/09/2016 0:00,161.00,13,13,85,7,1,0,0,2,51,145
27/09/2016 1:00,121.00,13,13,85,6.5,1,0,0,2,40,98
27/09/2016 2:00,52.00,13,13,85,6.5,1,0,0,2,30,70
27/09/2016 3:00,53.00,15,15,70.5,9.5,1,0,0,2,10,54
27/09/2016 4:00,53.00,15.5,15.5,63.5,11,1,0,0,2,6,12
27/09/2016 5:00,146.00,14.5,14.5,70,13,1,0,0,2,0,8
27/09/2016 6:00,883.00,14.5,14.5,74.5,10,2,0,0,2,0,5
27/09/2016 7:00,2710.00,15.5,15.5,74.5,9,3,0,0,2,0,8
27/09/2016 8:00,5023.00,17,17,73,14,2,0,0,2,2,35
27/09/2016 9:00,2479.00,18,18,66,21.5,3,0,0,2,6,162
27/09/2016 10:00,1233.00,19,19,64,23,3,0,0,2,17,513
27/09/2016 11:00,1150.00,19,19,64,27,3,0,0,2,31,719
27/09/2016 12:00,1447.00,18.5,18.5,70.5,23,3,0,0,2,42,286
27/09/2016 13:00,1399.00,18,18,78,20,3,0,0,2,52,146
27/09/2016 14:00,1374.00,19,19,78,22,3,0,0,2,71,167
27/09/2016 15:00,1531.00,19,19,80.5,20.5,4,0,0,2,77,265
27/09/2016 16:00,2014.00,20,20,73,19.5,3,0,0,2,80,248
27/09/2016 17:00,4195.00,19,19,78,21,3,0,0,2,77,226
27/09/2016 18:00,3961.00,19,19,78,18,2,0,0,2,84,216
27/09/2016 19:00,2301.00,19,19,78,19,3,0,0,2,99,417
27/09/2016 20:00,1316.00,18.5,18.5,80.5,16,3,0,0,2,89,809
27/09/2016 21:00,1004.00,18,18,83,12,3,0,0,2,95,758
27/09/2016 22:00,710.00,18,18,83,11,4,0,0,2,56,534
27/09/2016 23:00,435.00,17.5,17.5,85.5,15,3,0,0,2,52,380
28/09/2016 0:00,236.00,17,17,83,15,2,0,0,2,26,230
28/09/2016 1:00,149.00,16,16,91,15,2,0,0,2,18,154
28/09/2016 2:00,73.00,15.5,15.5,88,20.5,2,0,0,2,11,83
28/09/2016 3:00,54.00,14.5,14.5,85,25,2,0,0,2,8,56
28/09/2016 4:00,54.00,14,14,82,22,3,0,0,2,2,11
28/09/2016 5:00,147.00,14,14,88,20.5,3,0,0,2,5,9
28/09/2016 6:00,858.00,14,14,82,19.5,2,0,0,2,2,3
28/09/2016 7:00,2802.00,14,14,82,15,2,0,0,2,2,7
28/09/2016 8:00,4967.00,14.5,14.5,79.5,23,1,0,0,2,1,46
28/09/2016 9:00,2607.00,16.5,16.5,70,24,1,0,0,2,5,189
28/09/2016 10:00,1269.00,18.5,18.5,62,21,1,0,0,2,17,539
28/09/2016 11:00,1266.00,20,20,60.5,23,2,0,0,2,41,764
28/09/2016 12:00,1700.00,21,21,57,25,2,0,0,2,28,381
28/09/2016 13:00,1706.00,21.5,21.5,58.5,25,2,0,0,2,45,125
28/09/2016 14:00,1545.00,21.5,21.5,62.5,25,2,0,0,2,63,155
28/09/2016 15:00,1758.00,23.5,23.5,59,26,2,0,0,2,69,233
28/09/2016 16:00,2397.00,22.5,22.5,65,20,3,0,0,2,48,257
28/09/2016 17:00,4406.00,22,22,65,18,2,0,0,2,80,213
28/09/2016 18:00,4337.00,20.5,20.5,71,20.5,2,0,0,2,56,247
28/09/2016 19:00,2393.00,19,19,78,18.5,3,0,0,2,59,436
28/09/2016 20:00,1381.00,18.5,18.5,80.5,17,3,0,0,2,107,860
28/09/2016 21:00,1080.00,17.5,17.5,85.5,21.5,3,0,0,2,64,758
28/09/2016 22:00,828.00,17,17,88,24,3,0,0,2,49,490
28/09/2016 23:00,516.00,17.5,17.5,85.5,26,3,0,0,2,37,388
29/09/2016 0:00,274.00,18,18,83,21,4,0,0,2,34,263
29/09/2016 1:00,144.00,18,18,83,25,4,0,0,2,14,174
29/09/2016 2:00,106.00,19,19,78,24,4,0,0,2,9,89
29/09/2016 3:00,79.00,18.5,18.5,85.5,22,4,0,0,2,6,34
29/09/2016 4:00,60.00,18,18,88,20,7,0,0,2,10,19
29/09/2016 5:00,162.00,18,18,83,25,7,0,0,2,2,15
29/09/2016 6:00,722.00,18,18,83,26,3,0,0,2,4,6
29/09/2016 7:00,2389.00,18,18,83,24,7,0,0,2,2,12
29/09/2016 8:00,4775.00,18.5,18.5,80.5,24,3,0,0,2,1,35
29/09/2016 9:00,2229.00,18.5,18.5,80.5,25,3,0,0,2,3,179
29/09/2016 10:00,746.00,16.5,16.5,77,31,7,0,0,2,9,523
29/09/2016 11:00,806.00,16.5,16.5,80,23,7,0,0,2,30,808
29/09/2016 12:00,1353.00,17.5,17.5,75,23,2,0,0,2,27,307
29/09/2016 13:00,1442.00,19,19,62,23,2,0,0,2,29,156
29/09/2016 14:00,1435.00,19,19,52,32.5,2,0,0,2,46,181
29/09/2016 15:00,1629.00,20,20,46,30,2,0,0,2,56,260
29/09/2016 16:00,2174.00,19,19,49,30.5,2,0,0,2,67,273
29/09/2016 17:00,4152.00,19,19,46,26,2,0,0,2,60,217
29/09/2016 18:00,3952.00,18,18,46,30,2,0,0,2,69,231
29/09/2016 19:00,2167.00,17,17,52,26,2,0,0,2,71,397
29/09/2016 20:00,1333.00,16,16,57,22,1,0,0,2,77,876
29/09/2016 21:00,1037.00,15,15,65.5,22,1,0,0,2,69,815
29/09/2016 22:00,773.00,14.5,14.5,65,21,1,0,0,2,38,589
29/09/2016 23:00,572.00,14,14,69.5,19,1,0,0,2,45,389
30/09/2016 0:00,286.00,14,14,69.5,21,1,0,0,2,32,328
30/09/2016 1:00,201.00,14,14,69.5,17,1,0,0,2,21,194
30/09/2016 2:00,113.00,13.5,13.5,69.5,16,1,0,0,2,13,102
30/09/2016 3:00,77.00,13,13,74.5,17,1,0,0,2,5,60
30/09/2016 4:00,89.00,13,13,74.5,17,1,0,0,2,5,16
30/09/2016 5:00,158.00,13,13,77,15,1,0,0,2,3,13
30/09/2016 6:00,681.00,13,13,77,15,1,0,0,2,0,7
30/09/2016 7:00,2359.00,13,13,77,12,1,0,0,2,2,6
30/09/2016 8:00,4551.00,13.5,13.5,74.5,14,1,0,0,2,2,64
30/09/2016 9:00,2510.00,15.5,15.5,65.5,18.5,2,0,0,2,5,164
30/09/2016 10:00,1409.00,16.5,16.5,55.5,22,2,0,0,2,12,546
30/09/2016 11:00,1435.00,17,17,52,25,2,0,0,2,20,774
30/09/2016 12:00,1335.00,17.5,17.5,54,19.5,2,0,0,2,30,305
30/09/2016 13:00,1715.00,18,18,52,20.5,2,0,0,2,40,168
30/09/2016 14:00,1632.00,19,19,49,21.5,2,0,0,2,67,227
30/09/2016 15:00,1725.00,18.5,18.5,52,24,2,0,0,2,63,272
30/09/2016 16:00,2472.00,19,19,49,22,2,0,0,2,61,265
30/09/2016 17:00,4091.00,18,18,52,20.5,2,0,0,2,44,214
30/09/2016 18:00,3393.00,17,17,57.5,18.5,2,0,0,2,41,255
30/09/2016 19:00,1545.00,16,16,68,13,1,0,0,2,73,399
30/09/2016 20:00,662.00,14.5,14.5,79.5,13,7,0,0,2,87,818
30/09/2016 21:00,503.00,14,14,82,7,1,0,0,2,77,822
30/09/2016 22:00,408.00,14,14,82,7,1,0,0,2,48,511
30/09/2016 23:00,403.00,13,13,85,7,1,0,0,2,45,412
1/10/2016 0:00,568.00,13,13,82,6.5,1,0,1,2,18,235
1/10/2016 1:00,449.00,13,13,82,7,2,0,1,2,2,45
1/10/2016 2:00,360.00,13,13,82,3,7,0,1,2,1,44
1/10/2016 3:00,220.00,13,13,85,2,7,0,1,2,2,15
1/10/2016 4:00,193.00,13,13,88,6.5,2,0,1,2,0,13
1/10/2016 5:00,120.00,13,13,88,6.5,7,0,1,2,1,9
1/10/2016 6:00,153.00,13,13,88,5,1,0,1,2,0,7
1/10/2016 7:00,321.00,12,12,94,3,1,0,1,2,2,10
1/10/2016 8:00,681.00,13,13,88,5,1,0,1,2,1,37
1/10/2016 9:00,679.00,14,14,82,5,7,0,1,2,2,136
1/10/2016 10:00,590.00,14,14,82,7.5,7,0,1,2,10,384
1/10/2016 11:00,671.00,13,13,82,11,7,0,1,2,31,674
1/10/2016 12:00,768.00,13,13,82,11,7,0,1,2,27,399
1/10/2016 13:00,1246.00,13,13,82,10,7,0,1,2,51,194
1/10/2016 14:00,1566.00,15.5,15.5,67.5,18.5,2,0,1,2,109,252
1/10/2016 15:00,1969.00,15.5,15.5,63,19.5,2,0,1,2,94,286
1/10/2016 16:00,1900.00,15,15,63,16,7,0,1,2,106,304
1/10/2016 17:00,1321.00,13,13,72,11,7,0,1,2,105,294
1/10/2016 18:00,1311.00,12,12,77,6.5,1,0,1,2,104,288
1/10/2016 19:00,627.00,12,12,88,10,7,0,1,2,83,419
1/10/2016 20:00,480.00,12,12,85,14,7,0,1,2,101,707
1/10/2016 21:00,460.00,12,12,85,8.5,7,0,1,2,58,609
1/10/2016 22:00,465.00,11.5,11.5,85,12,1,0,1,2,38,470
1/10/2016 23:00,475.00,11,11,88,11,2,0,1,2,32,304
2/10/2016 0:00,491.00,11,11,88,16,3,0,1,2,32,205
2/10/2016 1:00,415.00,11,11,88,13,3,0,1,2,30,190
2/10/2016 2:00,291.00,11,11,82,17,4,0,1,2,26,164
2/10/2016 3:00,198.00,11,11,85,17,2,0,1,2,15,134
2/10/2016 4:00,105.00,11,11,88,15,3,0,1,2,12,89
2/10/2016 5:00,85.00,12,12,82,15,3,0,1,2,12,80
2/10/2016 6:00,122.00,11,11,85,15,4,0,1,2,4,25
2/10/2016 7:00,208.00,11,11,88,17,4,0,1,2,6,8
2/10/2016 8:00,405.00,11.5,11.5,85,19,3,0,1,2,2,13
2/10/2016 9:00,833.00,12,12,82,17,3,0,1,2,4,33
2/10/2016 10:00,1377.00,13.5,13.5,72,17,3,0,1,2,12,61
2/10/2016 11:00,1954.00,14,14,72,18,2,0,1,2,37,174
2/10/2016 12:00,2293.00,14.5,14.5,65,17,2,0,1,2,69,263
2/10/2016 13:00,2696.00,16,16,59,17,2,0,1,2,134,338
2/10/2016 14:00,2534.00,16,16,57,17,2,0,1,2,217,446
2/10/2016 15:00,2560.00,16,16,51.5,13,2,0,1,2,191,491
2/10/2016 16:00,2614.00,17,17,50.5,17.5,2,0,1,2,233,453
2/10/2016 17:00,2362.00,16.5,16.5,50.5,16,2,0,1,2,302,448
2/10/2016 18:00,2103.00,15.5,15.5,55.5,10,2,0,1,2,271,456
2/10/2016 19:00,1153.00,14.5,14.5,57,6,1,0,1,2,275,447
2/10/2016 20:00,724.00,14,14,63,3,1,0,1,2,256,456
2/10/2016 21:00,628.00,13,13,67,6,1,0,1,2,174,420
2/10/2016 22:00,547.00,12,12,77,2,1,0,1,2,119,351
2/10/2016 23:00,324.00,12,12,74.5,5,1,0,1,2,88,227
3/10/2016 0:00,191.00,11.5,11.5,79.5,6,1,0,0,2,73,219
3/10/2016 1:00,106.00,10,10,82,2,1,0,0,2,48,173
3/10/2016 2:00,78.00,10,10,88,4,1,0,0,2,35,161
3/10/2016 3:00,32.00,9.5,9.5,88,5,1,0,0,2,35,112
3/10/2016 4:00,51.00,9,9,94,4,1,0,0,2,31,85
3/10/2016 5:00,127.00,9,8.5,87,5,1,0,0,2,21,71
3/10/2016 6:00,633.00,8,7.5,93,5,1,0,0,2,17,41
3/10/2016 7:00,2442.00,8.5,7.5,87,6,1,0,0,2,1,6
3/10/2016 8:00,4652.00,10,9.5,84.5,5.5,1,0,0,2,1,9
3/10/2016 9:00,2272.00,12,12,77,4,1,0,0,2,2,20
3/10/2016 10:00,1121.00,13.5,13.5,69.5,2,1,0,0,2,14,43
3/10/2016 11:00,1194.00,15,15,55,11,1,0,0,2,18,126
3/10/2016 12:00,1418.00,16,16,50,10,1,0,0,2,74,211
3/10/2016 13:00,1532.00,17,17,45.5,7.5,1,0,0,2,160,319
3/10/2016 14:00,1520.00,18,18,40,9,1,0,0,2,222,369
3/10/2016 15:00,1650.00,18,18,40,8.5,1,0,0,2,206,474
3/10/2016 16:00,2420.00,18,18,40,12,1,0,0,2,180,414
3/10/2016 17:00,4638.00,17.5,17.5,47.5,13,1,0,0,2,208,404
3/10/2016 18:00,4278.00,16.5,16.5,53.5,9,1,0,0,2,230,419
3/10/2016 19:00,2195.00,15.5,15.5,61,7,1,0,0,2,202,446
3/10/2016 20:00,1266.00,14,14,69.5,10,1,0,0,2,195,380
3/10/2016 21:00,878.00,14,14,72,3,1,0,0,2,91,310
3/10/2016 22:00,553.00,13.5,13.5,74.5,2,2,0,0,2,34,223
3/10/2016 23:00,335.00,13,13,79.5,5,1,0,0,2,31,163
4/10/2016 0:00,160.00,13,13,82,6,2,0,0,2,19,104
4/10/2016 1:00,104.00,12.5,12.5,88,3,2,0,0,2,15,76
4/10/2016 2:00,86.00,13,13,88,9,2,0,0,2,8,49
4/10/2016 3:00,61.00,12,12,94,6,2,0,0,2,6,39
4/10/2016 4:00,78.00,12,12,94,3,2,0,0,2,5,13
4/10/2016 5:00,137.00,11.5,11.5,94,4,2,0,0,2,6,6
4/10/2016 6:00,793.00,12.5,12.5,91,0,1,0,0,2,1,6
4/10/2016 7:00,2734.00,12,12,94,6.5,2,0,0,2,0,10
4/10/2016 8:00,5117.00,13.5,13.5,91,13,1,0,0,2,2,34
4/10/2016 9:00,2549.00,15.5,15.5,79.5,26,2,0,0,2,8,147
4/10/2016 10:00,1239.00,16.5,16.5,72.5,29,2,0,0,2,13,470
4/10/2016 11:00,1181.00,16.5,16.5,68,29,2,0,0,2,40,744
4/10/2016 12:00,1520.00,17.5,17.5,62,30,2,0,0,2,26,314
4/10/2016 13:00,1641.00,17,17,68,27,2,0,0,2,44,135
4/10/2016 14:00,1481.00,17,17,68,30.5,2,0,0,2,76,196
4/10/2016 15:00,1637.00,17,17,64,35,2,0,0,2,61,262
4/10/2016 16:00,2265.00,16.5,16.5,66,35,2,0,0,2,80,225
4/10/2016 17:00,4348.00,16,16,70,32,2,0,0,2,51,193
4/10/2016 18:00,4230.00,16,16,72,30.5,2,0,0,2,95,234
4/10/2016 19:00,2194.00,15.5,15.5,72.5,30.5,3,0,0,2,51,408
4/10/2016 20:00,1327.00,16,16,68,29.5,3,0,0,2,65,791
4/10/2016 21:00,887.00,15.5,15.5,72.5,29,3,0,0,2,42,571
4/10/2016 22:00,614.00,15,15,74.5,24,1,0,0,2,33,483
4/10/2016 23:00,424.00,15,15,72,26,1,0,0,2,11,251
5/10/2016 0:00,196.00,15,15,72,25,1,0,0,2,13,205
5/10/2016 1:00,105.00,15,15,70,27,1,0,0,2,17,190
5/10/2016 2:00,67.00,14.5,14.5,70,25,1,0,0,2,17,88
5/10/2016 3:00,45.00,14,14,72,23,1,0,0,2,1,30
5/10/2016 4:00,62.00,14,14,72,23,1,0,0,2,0,11
5/10/2016 5:00,162.00,13,13,77,20,1,0,0,2,0,2
5/10/2016 6:00,803.00,13,13,72,19,1,0,0,2,1,4
5/10/2016 7:00,2710.00,13,13,72,20.5,1,0,0,2,2,8
5/10/2016 8:00,5322.00,14,14,67,29,1,0,0,2,1,42
5/10/2016 9:00,2481.00,15,15,59,32,2,0,0,2,3,176
5/10/2016 10:00,1235.00,16,16,57,38,3,0,0,2,4,256
5/10/2016 11:00,1124.00,15.5,15.5,53.5,41,2,0,0,2,6,128
5/10/2016 12:00,1524.00,16,16,53.5,38,2,0,0,2,3,83
5/10/2016 13:00,1518.00,16,16,48,39,2,0,0,2,3,42
5/10/2016 14:00,1425.00,16,16,50,39,2,0,0,2,7,92
5/10/2016 15:00,1569.00,15.5,15.5,49.5,39,2,0,0,2,6,98
5/10/2016 16:00,2185.00,15,15,53,39,1,0,0,2,6,148
5/10/2016 17:00,4279.00,14,14,55,33,1,0,0,2,16,147
5/10/2016 18:00,3826.00,14,14,61,30.5,1,0,0,2,14,195
5/10/2016 19:00,2015.00,13,13,67,25,1,0,0,2,46,328
5/10/2016 20:00,1316.00,13,13,65,22,2,0,0,2,38,677
5/10/2016 21:00,901.00,13,13,65,23,3,0,0,2,48,639
5/10/2016 22:00,705.00,13,13,61,22,3,0,0,2,27,368
5/10/2016 23:00,418.00,12,12,63,17,2,0,0,2,20,286
6/10/2016 0:00,245.00,12,12,65,16,3,0,0,2,24,265
6/10/2016 1:00,173.00,12,12,67,11,3,0,0,2,28,212
6/10/2016 2:00,87.00,13,13,61,14,4,0,0,2,11,87
6/10/2016 3:00,59.00,13,13,59,17,3,0,0,2,5,47
6/10/2016 4:00,57.00,12.5,12.5,58.5,18,3,0,0,2,3,16
6/10/2016 5:00,129.00,13,13,59,17.5,4,0,0,2,2,7
6/10/2016 6:00,709.00,13,13,57,13,3,0,0,2,0,7
6/10/2016 7:00,2611.00,12,12,63,13,3,0,0,2,2,9
6/10/2016 8:00,5033.00,12.5,12.5,61,17,3,0,0,2,2,32
6/10/2016 9:00,2496.00,13,13,59,21,2,0,0,2,4,173
6/10/2016 10:00,1206.00,14,14,55,29,2,0,0,2,11,504
6/10/2016 11:00,1103.00,14,14,49.5,30,2,0,0,2,28,781
6/10/2016 12:00,1448.00,14,14,53,26,2,0,0,2,30,332
6/10/2016 13:00,1536.00,15,15,48,30.5,3,0,0,2,29,146
6/10/2016 14:00,1384.00,14.5,14.5,53,22,3,0,0,2,52,178
6/10/2016 15:00,1552.00,15,15,51,28,2,0,0,2,69,289
6/10/2016 16:00,2235.00,15,15,55,27,2,0,0,2,55,224
6/10/2016 17:00,3999.00,14,14,59,24,2,0,0,2,56,195
